datetime,price,moving_average,raw_signal,weighted_signal,normalized_signal,current_num_factors,current_normalization_factor,current_multiplier
2025-01-05 03:03:45.049,98209.76129204805,,,,,50.0,0.0,6.0
2025-01-05 04:03:39.688,98166.25388666027,,,,,50.0,0.0,6.0
2025-01-05 05:03:36.996,98328.29404861871,,,,,50.0,0.0,6.0
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,609.6958922793274,inf,50.0,0.0,6.0
2025-01-05 02:03:51.158,98118.75309342929,,,,,51.0,0.0,6.1000000000000005
2025-01-05 03:03:45.049,98209.76129204805,,,,,51.0,0.0,6.1000000000000005
2025-01-05 04:03:39.688,98166.25388666027,,,,,51.0,0.0,6.1000000000000005
2025-01-05 05:03:36.996,98328.29404861871,,,,,51.0,0.0,6.1000000000000005
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,619.8574904839829,inf,51.0,0.0,6.1000000000000005
2025-01-05 02:03:51.158,98118.75309342929,,,,,52.0,0.0,6.2
2025-01-05 03:03:45.049,98209.76129204805,,,,,52.0,0.0,6.2
2025-01-05 04:03:39.688,98166.25388666027,,,,,52.0,0.0,6.2
2025-01-05 05:03:36.996,98328.29404861871,,,,,52.0,0.0,6.2
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,630.0190886886384,inf,52.0,0.0,6.2
2025-01-05 02:03:51.158,98118.75309342929,,,,,53.0,0.0,6.300000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,53.0,0.0,6.300000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,53.0,0.0,6.300000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,53.0,0.0,6.300000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,640.1806868932938,inf,53.0,0.0,6.300000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,54.0,0.0,6.4
2025-01-05 03:03:45.049,98209.76129204805,,,,,54.0,0.0,6.4
2025-01-05 04:03:39.688,98166.25388666027,,,,,54.0,0.0,6.4
2025-01-05 05:03:36.996,98328.29404861871,,,,,54.0,0.0,6.4
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,650.3422850979492,inf,54.0,0.0,6.4
2025-01-05 02:03:51.158,98118.75309342929,,,,,55.0,0.0,6.5
2025-01-05 03:03:45.049,98209.76129204805,,,,,55.0,0.0,6.5
2025-01-05 04:03:39.688,98166.25388666027,,,,,55.0,0.0,6.5
2025-01-05 05:03:36.996,98328.29404861871,,,,,55.0,0.0,6.5
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,660.5038833026047,inf,55.0,0.0,6.5
2025-01-05 02:03:51.158,98118.75309342929,,,,,56.0,0.0,6.6000000000000005
2025-01-05 03:03:45.049,98209.76129204805,,,,,56.0,0.0,6.6000000000000005
2025-01-05 04:03:39.688,98166.25388666027,,,,,56.0,0.0,6.6000000000000005
2025-01-05 05:03:36.996,98328.29404861871,,,,,56.0,0.0,6.6000000000000005
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,670.6654815072602,inf,56.0,0.0,6.6000000000000005
2025-01-05 02:03:51.158,98118.75309342929,,,,,57.0,0.0,6.7
2025-01-05 03:03:45.049,98209.76129204805,,,,,57.0,0.0,6.7
2025-01-05 04:03:39.688,98166.25388666027,,,,,57.0,0.0,6.7
2025-01-05 05:03:36.996,98328.29404861871,,,,,57.0,0.0,6.7
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,680.8270797119156,inf,57.0,0.0,6.7
2025-01-05 02:03:51.158,98118.75309342929,,,,,58.0,0.0,6.800000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,58.0,0.0,6.800000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,58.0,0.0,6.800000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,58.0,0.0,6.800000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,690.9886779165711,inf,58.0,0.0,6.800000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,59.0,0.0,6.9
2025-01-05 03:03:45.049,98209.76129204805,,,,,59.0,0.0,6.9
2025-01-05 04:03:39.688,98166.25388666027,,,,,59.0,0.0,6.9
2025-01-05 05:03:36.996,98328.29404861871,,,,,59.0,0.0,6.9
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,701.1502761212265,inf,59.0,0.0,6.9
2025-01-05 02:03:51.158,98118.75309342929,,,,,60.0,0.0,7.0
2025-01-05 03:03:45.049,98209.76129204805,,,,,60.0,0.0,7.0
2025-01-05 04:03:39.688,98166.25388666027,,,,,60.0,0.0,7.0
2025-01-05 05:03:36.996,98328.29404861871,,,,,60.0,0.0,7.0
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,711.311874325882,inf,60.0,0.0,7.0
2025-01-05 02:03:51.158,98118.75309342929,,,,,61.0,0.0,7.1000000000000005
2025-01-05 03:03:45.049,98209.76129204805,,,,,61.0,0.0,7.1000000000000005
2025-01-05 04:03:39.688,98166.25388666027,,,,,61.0,0.0,7.1000000000000005
2025-01-05 05:03:36.996,98328.29404861871,,,,,61.0,0.0,7.1000000000000005
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,721.4734725305375,inf,61.0,0.0,7.1000000000000005
2025-01-05 02:03:51.158,98118.75309342929,,,,,62.0,0.0,7.2
2025-01-05 03:03:45.049,98209.76129204805,,,,,62.0,0.0,7.2
2025-01-05 04:03:39.688,98166.25388666027,,,,,62.0,0.0,7.2
2025-01-05 05:03:36.996,98328.29404861871,,,,,62.0,0.0,7.2
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,731.6350707351929,inf,62.0,0.0,7.2
2025-01-05 02:03:51.158,98118.75309342929,,,,,63.0,0.0,7.300000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,63.0,0.0,7.300000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,63.0,0.0,7.300000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,63.0,0.0,7.300000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,741.7966689398484,inf,63.0,0.0,7.300000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,64.0,0.0,7.4
2025-01-05 03:03:45.049,98209.76129204805,,,,,64.0,0.0,7.4
2025-01-05 04:03:39.688,98166.25388666027,,,,,64.0,0.0,7.4
2025-01-05 05:03:36.996,98328.29404861871,,,,,64.0,0.0,7.4
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,751.9582671445038,inf,64.0,0.0,7.4
2025-01-05 02:03:51.158,98118.75309342929,,,,,65.0,0.0,7.5
2025-01-05 03:03:45.049,98209.76129204805,,,,,65.0,0.0,7.5
2025-01-05 04:03:39.688,98166.25388666027,,,,,65.0,0.0,7.5
2025-01-05 05:03:36.996,98328.29404861871,,,,,65.0,0.0,7.5
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,762.1198653491592,inf,65.0,0.0,7.5
2025-01-05 02:03:51.158,98118.75309342929,,,,,66.0,0.0,7.6000000000000005
2025-01-05 03:03:45.049,98209.76129204805,,,,,66.0,0.0,7.6000000000000005
2025-01-05 04:03:39.688,98166.25388666027,,,,,66.0,0.0,7.6000000000000005
2025-01-05 05:03:36.996,98328.29404861871,,,,,66.0,0.0,7.6000000000000005
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,772.2814635538148,inf,66.0,0.0,7.6000000000000005
2025-01-05 02:03:51.158,98118.75309342929,,,,,67.0,0.0,7.7
2025-01-05 03:03:45.049,98209.76129204805,,,,,67.0,0.0,7.7
2025-01-05 04:03:39.688,98166.25388666027,,,,,67.0,0.0,7.7
2025-01-05 05:03:36.996,98328.29404861871,,,,,67.0,0.0,7.7
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,782.4430617584702,inf,67.0,0.0,7.7
2025-01-05 02:03:51.158,98118.75309342929,,,,,68.0,0.0,7.800000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,68.0,0.0,7.800000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,68.0,0.0,7.800000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,68.0,0.0,7.800000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,792.6046599631256,inf,68.0,0.0,7.800000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,69.0,0.0,7.9
2025-01-05 03:03:45.049,98209.76129204805,,,,,69.0,0.0,7.9
2025-01-05 04:03:39.688,98166.25388666027,,,,,69.0,0.0,7.9
2025-01-05 05:03:36.996,98328.29404861871,,,,,69.0,0.0,7.9
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,802.7662581677811,inf,69.0,0.0,7.9
2025-01-05 02:03:51.158,98118.75309342929,,,,,70.0,0.0,8.0
2025-01-05 03:03:45.049,98209.76129204805,,,,,70.0,0.0,8.0
2025-01-05 04:03:39.688,98166.25388666027,,,,,70.0,0.0,8.0
2025-01-05 05:03:36.996,98328.29404861871,,,,,70.0,0.0,8.0
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,812.9278563724365,inf,70.0,0.0,8.0
2025-01-05 02:03:51.158,98118.75309342929,,,,,71.0,0.0,8.100000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,71.0,0.0,8.100000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,71.0,0.0,8.100000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,71.0,0.0,8.100000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,823.089454577092,inf,71.0,0.0,8.100000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,72.0,0.0,8.2
2025-01-05 03:03:45.049,98209.76129204805,,,,,72.0,0.0,8.2
2025-01-05 04:03:39.688,98166.25388666027,,,,,72.0,0.0,8.2
2025-01-05 05:03:36.996,98328.29404861871,,,,,72.0,0.0,8.2
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,833.2510527817474,inf,72.0,0.0,8.2
2025-01-05 02:03:51.158,98118.75309342929,,,,,73.0,0.0,8.3
2025-01-05 03:03:45.049,98209.76129204805,,,,,73.0,0.0,8.3
2025-01-05 04:03:39.688,98166.25388666027,,,,,73.0,0.0,8.3
2025-01-05 05:03:36.996,98328.29404861871,,,,,73.0,0.0,8.3
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,843.4126509864029,inf,73.0,0.0,8.3
2025-01-05 02:03:51.158,98118.75309342929,,,,,74.0,0.0,8.4
2025-01-05 03:03:45.049,98209.76129204805,,,,,74.0,0.0,8.4
2025-01-05 04:03:39.688,98166.25388666027,,,,,74.0,0.0,8.4
2025-01-05 05:03:36.996,98328.29404861871,,,,,74.0,0.0,8.4
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,853.5742491910584,inf,74.0,0.0,8.4
2025-01-05 02:03:51.158,98118.75309342929,,,,,75.0,0.0,8.5
2025-01-05 03:03:45.049,98209.76129204805,,,,,75.0,0.0,8.5
2025-01-05 04:03:39.688,98166.25388666027,,,,,75.0,0.0,8.5
2025-01-05 05:03:36.996,98328.29404861871,,,,,75.0,0.0,8.5
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,863.7358473957138,inf,75.0,0.0,8.5
2025-01-05 02:03:51.158,98118.75309342929,,,,,76.0,0.0,8.600000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,76.0,0.0,8.600000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,76.0,0.0,8.600000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,76.0,0.0,8.600000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,873.8974456003693,inf,76.0,0.0,8.600000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,77.0,0.0,8.7
2025-01-05 03:03:45.049,98209.76129204805,,,,,77.0,0.0,8.7
2025-01-05 04:03:39.688,98166.25388666027,,,,,77.0,0.0,8.7
2025-01-05 05:03:36.996,98328.29404861871,,,,,77.0,0.0,8.7
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,884.0590438050247,inf,77.0,0.0,8.7
2025-01-05 02:03:51.158,98118.75309342929,,,,,78.0,0.0,8.8
2025-01-05 03:03:45.049,98209.76129204805,,,,,78.0,0.0,8.8
2025-01-05 04:03:39.688,98166.25388666027,,,,,78.0,0.0,8.8
2025-01-05 05:03:36.996,98328.29404861871,,,,,78.0,0.0,8.8
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,894.2206420096802,inf,78.0,0.0,8.8
2025-01-05 02:03:51.158,98118.75309342929,,,,,79.0,0.0,8.9
2025-01-05 03:03:45.049,98209.76129204805,,,,,79.0,0.0,8.9
2025-01-05 04:03:39.688,98166.25388666027,,,,,79.0,0.0,8.9
2025-01-05 05:03:36.996,98328.29404861871,,,,,79.0,0.0,8.9
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,904.3822402143356,inf,79.0,0.0,8.9
2025-01-05 02:03:51.158,98118.75309342929,,,,,80.0,0.0,9.0
2025-01-05 03:03:45.049,98209.76129204805,,,,,80.0,0.0,9.0
2025-01-05 04:03:39.688,98166.25388666027,,,,,80.0,0.0,9.0
2025-01-05 05:03:36.996,98328.29404861871,,,,,80.0,0.0,9.0
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,914.5438384189911,inf,80.0,0.0,9.0
2025-01-05 02:03:51.158,98118.75309342929,,,,,81.0,0.0,9.1
2025-01-05 03:03:45.049,98209.76129204805,,,,,81.0,0.0,9.1
2025-01-05 04:03:39.688,98166.25388666027,,,,,81.0,0.0,9.1
2025-01-05 05:03:36.996,98328.29404861871,,,,,81.0,0.0,9.1
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,924.7054366236465,inf,81.0,0.0,9.1
2025-01-05 02:03:51.158,98118.75309342929,,,,,82.0,0.0,9.200000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,82.0,0.0,9.200000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,82.0,0.0,9.200000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,82.0,0.0,9.200000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,934.867034828302,inf,82.0,0.0,9.200000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,83.0,0.0,9.3
2025-01-05 03:03:45.049,98209.76129204805,,,,,83.0,0.0,9.3
2025-01-05 04:03:39.688,98166.25388666027,,,,,83.0,0.0,9.3
2025-01-05 05:03:36.996,98328.29404861871,,,,,83.0,0.0,9.3
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,945.0286330329575,inf,83.0,0.0,9.3
2025-01-05 02:03:51.158,98118.75309342929,,,,,84.0,0.0,9.4
2025-01-05 03:03:45.049,98209.76129204805,,,,,84.0,0.0,9.4
2025-01-05 04:03:39.688,98166.25388666027,,,,,84.0,0.0,9.4
2025-01-05 05:03:36.996,98328.29404861871,,,,,84.0,0.0,9.4
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,955.1902312376129,inf,84.0,0.0,9.4
2025-01-05 02:03:51.158,98118.75309342929,,,,,85.0,0.0,9.5
2025-01-05 03:03:45.049,98209.76129204805,,,,,85.0,0.0,9.5
2025-01-05 04:03:39.688,98166.25388666027,,,,,85.0,0.0,9.5
2025-01-05 05:03:36.996,98328.29404861871,,,,,85.0,0.0,9.5
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,965.3518294422684,inf,85.0,0.0,9.5
2025-01-05 02:03:51.158,98118.75309342929,,,,,86.0,0.0,9.6
2025-01-05 03:03:45.049,98209.76129204805,,,,,86.0,0.0,9.6
2025-01-05 04:03:39.688,98166.25388666027,,,,,86.0,0.0,9.6
2025-01-05 05:03:36.996,98328.29404861871,,,,,86.0,0.0,9.6
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,975.5134276469238,inf,86.0,0.0,9.6
2025-01-05 02:03:51.158,98118.75309342929,,,,,87.0,0.0,9.700000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,87.0,0.0,9.700000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,87.0,0.0,9.700000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,87.0,0.0,9.700000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,985.6750258515793,inf,87.0,0.0,9.700000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,88.0,0.0,9.8
2025-01-05 03:03:45.049,98209.76129204805,,,,,88.0,0.0,9.8
2025-01-05 04:03:39.688,98166.25388666027,,,,,88.0,0.0,9.8
2025-01-05 05:03:36.996,98328.29404861871,,,,,88.0,0.0,9.8
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,995.8366240562348,inf,88.0,0.0,9.8
2025-01-05 02:03:51.158,98118.75309342929,,,,,89.0,0.0,9.9
2025-01-05 03:03:45.049,98209.76129204805,,,,,89.0,0.0,9.9
2025-01-05 04:03:39.688,98166.25388666027,,,,,89.0,0.0,9.9
2025-01-05 05:03:36.996,98328.29404861871,,,,,89.0,0.0,9.9
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1005.9982222608902,inf,89.0,0.0,9.9
2025-01-05 02:03:51.158,98118.75309342929,,,,,90.0,0.0,10.0
2025-01-05 03:03:45.049,98209.76129204805,,,,,90.0,0.0,10.0
2025-01-05 04:03:39.688,98166.25388666027,,,,,90.0,0.0,10.0
2025-01-05 05:03:36.996,98328.29404861871,,,,,90.0,0.0,10.0
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1016.1598204655456,inf,90.0,0.0,10.0
2025-01-05 02:03:51.158,98118.75309342929,,,,,91.0,0.0,10.1
2025-01-05 03:03:45.049,98209.76129204805,,,,,91.0,0.0,10.1
2025-01-05 04:03:39.688,98166.25388666027,,,,,91.0,0.0,10.1
2025-01-05 05:03:36.996,98328.29404861871,,,,,91.0,0.0,10.1
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1026.321418670201,inf,91.0,0.0,10.1
2025-01-05 02:03:51.158,98118.75309342929,,,,,92.0,0.0,10.200000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,92.0,0.0,10.200000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,92.0,0.0,10.200000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,92.0,0.0,10.200000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1036.4830168748567,inf,92.0,0.0,10.200000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,93.0,0.0,10.3
2025-01-05 03:03:45.049,98209.76129204805,,,,,93.0,0.0,10.3
2025-01-05 04:03:39.688,98166.25388666027,,,,,93.0,0.0,10.3
2025-01-05 05:03:36.996,98328.29404861871,,,,,93.0,0.0,10.3
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1046.644615079512,inf,93.0,0.0,10.3
2025-01-05 02:03:51.158,98118.75309342929,,,,,94.0,0.0,10.4
2025-01-05 03:03:45.049,98209.76129204805,,,,,94.0,0.0,10.4
2025-01-05 04:03:39.688,98166.25388666027,,,,,94.0,0.0,10.4
2025-01-05 05:03:36.996,98328.29404861871,,,,,94.0,0.0,10.4
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1056.8062132841676,inf,94.0,0.0,10.4
2025-01-05 02:03:51.158,98118.75309342929,,,,,95.0,0.0,10.5
2025-01-05 03:03:45.049,98209.76129204805,,,,,95.0,0.0,10.5
2025-01-05 04:03:39.688,98166.25388666027,,,,,95.0,0.0,10.5
2025-01-05 05:03:36.996,98328.29404861871,,,,,95.0,0.0,10.5
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1066.967811488823,inf,95.0,0.0,10.5
2025-01-05 02:03:51.158,98118.75309342929,,,,,96.0,0.0,10.600000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,96.0,0.0,10.600000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,96.0,0.0,10.600000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,96.0,0.0,10.600000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1077.1294096934785,inf,96.0,0.0,10.600000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,97.0,0.0,10.700000000000001
2025-01-05 03:03:45.049,98209.76129204805,,,,,97.0,0.0,10.700000000000001
2025-01-05 04:03:39.688,98166.25388666027,,,,,97.0,0.0,10.700000000000001
2025-01-05 05:03:36.996,98328.29404861871,,,,,97.0,0.0,10.700000000000001
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1087.291007898134,inf,97.0,0.0,10.700000000000001
2025-01-05 02:03:51.158,98118.75309342929,,,,,98.0,0.0,10.8
2025-01-05 03:03:45.049,98209.76129204805,,,,,98.0,0.0,10.8
2025-01-05 04:03:39.688,98166.25388666027,,,,,98.0,0.0,10.8
2025-01-05 05:03:36.996,98328.29404861871,,,,,98.0,0.0,10.8
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1097.4526061027893,inf,98.0,0.0,10.8
2025-01-05 02:03:51.158,98118.75309342929,,,,,99.0,0.0,10.9
2025-01-05 03:03:45.049,98209.76129204805,,,,,99.0,0.0,10.9
2025-01-05 04:03:39.688,98166.25388666027,,,,,99.0,0.0,10.9
2025-01-05 05:03:36.996,98328.29404861871,,,,,99.0,0.0,10.9
2025-01-05 06:00:58.589,98332.78555774728,98231.16957570073,101.61598204655456,1107.6142043074449,inf,99.0,0.0,10.9
